sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
17205,65074,44602,55609,59417,10240,36105,1026,43550,16131,62976,5153
23093,5171,51258,62265,60441,12544,31753,59393,43038,11523,56576,58912
309,47410,26426,37945,48409,10240,38665,55809,51998,12803,51456,58656
41013,22067,5435,16186,5914,9984,36617,59137,43294,14595,50688,58656
2869,49970,29498,41273,49689,9728,34825,57089,49950,11523,60416,54304
9013,56370,35898,47417,55321,10240,29449,65025,41502,12291,55808,52768
15669,63538,43578,54841,58393,9984,28169,57857,43550,13827,55808,51232
62516,44594,22586,34361,48153,9984,31753,2306,42014,11523,62208,55840
3893,51506,30522,42297,51737,9984,28681,62977,40990,14339,56320,49440
20277,1587,48186,59449,59161,11520,24585,58881,34334,17667,64768,53024
13621,61234,40762,52281,56345,10496,26121,55041,31518,16387,59648,51488
14901,62258,42042,53561,57881,12288,14345,58369,29470,20227,52224,51232
58676,40498,18234,29497,45593,10240,13577,1026,34590,15875,57600,53280
14901,62258,42042,53817,56345,10240,19977,58881,32286,11011,59136,49440
26165,7475,54330,65337,64025,11776,13833,60417,35614,4611,51200,54560
11829,58162,38714,49977,55577,14848,9737,52993,28446,3843,45824,45600
20533,819,47930,59449,61465,12288,4873,56065,36126,20995,50176,53280
42805,22579,6715,17210,7706,10240,4873,56833,28446,6147,49664,50976
31029,11571,59706,5434,282,9984,10761,54529,27678,11523,54272,47904
27445,7987,55866,1082,64537,11008,2569,61185,28958,6915,60928,44576
23861,4915,51770,62777,62489,12032,8713,56833,28190,10499,48384,49440
62516,44082,22074,33337,47641,10496,6921,61185,23326,6659,51456,44832
64820,45362,24890,36409,48665,9984,11273,55041,21278,6659,43520,49440
1589,48178,27194,38457,47385,10240,4105,52737,24862,4611,52224,39456
52532,33586,11322,22841,40217,11008,777,51969,22558,6147,50432,40736
9525,55858,36154,47417,52505,9984,1033,55297,21790,12035,42240,48160
57652,38450,16698,28473,42009,9728,65032,56577,25630,11267,48640,46112
14645,61234,40762,52281,56345,10496,64776,52481,27166,9475,46080,40736
65332,46130,24890,36409,46617,9984,51720,57089,25630,11779,53248,47904
47412,28466,5434,17209,35353,11264,57096,50177,25374,12547,53760,47648
1845,48690,27450,38713,47129,10496,62472,49153,25630,10499,51200,42784
4917,51506,30522,42041,48921,10496,57352,52481,29726,10755,57344,35616
37941,17459,1083,12090,2586,11520,49672,49153,31774,13059,54016,45088
54836,35634,13114,24377,40217,10496,60680,55297,21534,9475,52480,48672
55348,36146,13626,25145,41241,10496,61192,57345,26654,8963,48640,52512
16693,62258,42810,54073,55321,10240,60424,42497,27678,8451,57088,52512
20789,819,48186,59193,58137,9728,62216,53249,27934,5891,47104,44320
7477,52274,33338,44601,51737,13568,59144,55553,26142,3587,47872,54048
20533,307,47162,57913,59673,11264,61192,56577,28190,4611,55808,46368
8501,54322,33850,45113,51737,10496,64008,54529,18718,10243,49152,46112
51508,32050,9274,21049,40473,10240,4617,55809,30494,15875,48128,47392
9525,53810,35130,46137,53017,9472,2825,55553,32542,8963,50432,48416
31541,10803,58938,4154,794,10752,65288,50433,36638,6147,54272,42528
52788,32050,10554,22329,40985,9728,4361,48897,24094,9987,56832,50720
56116,35634,14138,25401,41753,9472,4105,56065,28190,15363,50432,54048
59188,38706,17466,28985,44825,9728,3593,61185,32030,15619,51200,54304
34869,14387,62266,7482,2330,12544,8713,58369,33054,12803,53248,42272
21557,563,48186,58937,60697,11520,3081,60417,35102,11267,53248,56352
58164,38194,16186,27705,43801,10240,6409,64513,32542,9731,59648,46368
64052,44082,22586,34105,47897,10752,5385,59393,24350,17923,48128,48416
60724,38962,18490,30009,43801,13568,6921,61953,38942,15363,55040,50464
46644,25650,3898,15673,37401,11008,9993,55297,38174,17411,55552,39968
44852,24370,2362,14137,36889,10752,10249,62209,35102,13059,58880,50720
60980,39218,19514,31033,45337,9472,8713,64769,30494,9731,49152,53024
60724,38962,19258,30521,45081,10496,14601,57601,38174,11523,58112,51232
33845,11827,61498,7226,1306,9984,18185,49409,36638,18435,55552,54560
53556,31538,11322,22585,41497,9728,18441,57345,36894,11523,59648,51744
28213,6451,55098,570,63769,11520,18697,64001,42526,8707,61952,49440
58164,36402,16442,27705,44825,9472,17417,61441,39966,11011,56320,43296
55604,34098,12858,24633,43545,10240,15369,55809,39454,16387,57344,47904
35893,13363,63546,9274,5402,9728,26889,58369,44318,12803,1025,48672
5173,47666,29754,40761,51737,13056,26377,64001,44318,9475,59648,44832
60212,38962,18234,30009,45593,10240,23049,61953,43294,13571,58368,49696
16693,60210,42554,53305,57881,10496,24329,1538,38942,11011,59136,48672
62516,39986,21050,32313,47641,9728,26889,1794,41758,19203,2049,47136
5173,53554,29242,40505,55321,13824,26889,2,43038,15363,60160,47904
49204,27954,6714,18489,40217,10496,31241,60929,41758,20739,61184,53280
21557,65074,48442,59705,61721,10752,38153,1026,52254,23299,1,53792
3637,47410,28730,39481,52505,10240,39433,4610,43806,23555,513,56352
22581,563,49722,60473,61721,9728,36105,10754,47902,23043,3329,57632
52532,31026,10810,22329,44057,9984,40201,65025,48414,16387,4865,52256
28469,6195,55866,570,2074,10240,48137,61953,53534,18691,6657,57376
20789,64562,47418,57913,61721,11008,36617,1538,43806,14339,63232,53792
26677,3635,54074,64057,282,10496,47881,2562,54302,21507,61696,33
7733,51250,33850,44345,56345,9472,47881,64257,46878,24835,257,53024
9013,53042,34874,45369,57369,9984,51465,2562,47902,18691,62976,63008
24629,2867,52026,62265,1306,10240,50697,3842,51742,23043,60416,47648
7733,51250,33594,44089,56089,10240,55305,9218,55070,20739,7425,58912
54068,33586,12602,23353,45849,10752,50441,9986,56350,24579,3329,56864
53812,31026,11578,22585,45081,9984,52745,258,48158,19971,7681,60192
9781,54066,35386,45881,58393,10496,2314,11522,55070,19971,63232,62496
55348,34098,14138,24889,47129,10496,53513,6658,53022,23299,7681,61984
12853,55346,38458,48953,58393,10496,59913,5890,48414,15107,4609,54560
13621,57138,40250,50489,60185,10496,55049,6658,51742,25347,5633,53536
57652,35634,17210,27961,46617,9728,51209,7938,51998,30723,9729,2337
15669,60210,42810,53049,60953,10496,59657,6146,48670,28163,6913,58144
61748,40242,21562,32313,50201,9984,57097,7938,55582,19203,4353,53536
62772,41522,23098,33593,49433,10240,58121,10754,59678,22019,6401,62496
61748,40242,22074,32569,50457,9728,59145,8450,46878,34819,4865,61728
16181,60210,43834,53817,61721,13056,51465,8706,49438,27139,2561,63776
18229,62258,46394,56377,63769,9728,57097,2,56606,21507,8961,61472
2613,46386,29242,39737,52249,9472,56841,8450,47646,23043,64512,60960
19509,63282,47674,57657,62233,10240,56073,5122,48158,24579,3329,58400
57140,35890,16442,26937,46105,13056,54793,4098,50462,27395,7681,64288
24629,3635,53050,63289,538,10496,55305,64513,42014,30723,4097,56608
42805,21043,7483,17210,10010,9984,57353,12546,50462,22787,64000,55840
6709,51506,33850,44089,55833,9984,56585,6914,43294,21763,12033,64288
9269,53810,36666,46905,56857,9984,54793,6402,44830,22019,3585,54560
24885,3123,53818,63801,282,10496,54281,6658,49438,22019,12801,54560
53556,33586,13370,24121,45081,10496,54281,10242,47390,19459,2561,65312
40501,18483,5179,15162,9242,11264,55305,10242,46622,23811,3841,56352
32821,11827,63034,6970,5146,11008,57609,3842,44574,24579,13313,60192
22837,2099,51258,61241,65049,11776,51465,7938,46622,27907,5121,62496
50740,30514,10554,21305,43033,9472,54537,1282,46366,17923,63744,55840
6965,52274,34106,44345,56601,10752,53257,5890,46110,22275,63488,49952
49204,29490,9274,19769,43801,10240,43273,3842,47646,18179,5377,50208
10037,55346,37434,47929,57369,10240,53001,514,45854,20483,2817,59424
7989,52786,36154,46137,56601,9728,46601,7170,45086,18691,12801,55328
50996,30514,11322,22073,45849,9984,43017,64513,45342,18947,61696,51488
23349,2099,52538,62265,2330,10240,47881,3074,41502,21763,63488,43808
5941,50738,33338,43321,57625,9728,47881,4354,40222,18435,10753,59424
4405,49202,31802,42041,56345,13568,43017,5890,32286,14851,3329,61984
12085,56626,40250,50489,61977,9728,39177,8706,43038,15875,62208,54816
16693,62002,45882,55609,63769,12288,42249,3842,41758,23811,1,56096
32565,13107,63546,8506,7706,12800,45065,57345,39966,24323,59392,52768
10549,56114,39226,49209,59673,9984,38153,1026,45598,15619,62720,50208
34357,14899,65338,9530,9498,10240,33545,1026,37918,18179,65280,60704
56628,37938,18490,28985,49433,10240,43529,5378,38942,20227,59392,58656
50228,30770,11322,21817,45849,12288,38665,61953,42526,16899,63232,51232
17461,64306,46650,56889,64025,10752,26889,770,38942,14083,55040,49184
15669,62002,45370,55097,61465,10240,36873,2,43294,16643,3329,53536
64052,44594,25914,36409,51737,9472,39945,56065,35102,12035,58112,57376
1589,48690,29242,39481,55577,10240,23817,62209,44830,19203,59648,55072
44852,25650,5178,15673,40729,10496,32521,258,33566,12035,62464,52256
46900,27698,6714,17209,43801,9984,23817,64257,35358,19203,61952,57376
17973,63794,47162,56889,63513,10752,24841,61441,34590,16387,62976,47392
40757,20275,6715,15930,12058,10496,25353,55297,39966,10755,59904,55328
21557,2099,51258,61241,1562,10496,29705,60929,42270,23555,54784,59168
4661,50994,32826,42809,56089,10496,21257,62209,34078,18435,56832,51744
50228,30770,10810,21049,41497,9984,21769,55553,43550,15875,57088,48672
49460,30258,10298,20281,41497,9984,24073,60161,41502,17667,56832,53536
22325,2611,52282,62265,282,11264,17929,59905,35870,11011,53248,51232
57140,37426,19002,29241,49177,9472,26889,59905,37406,15107,51968,51744
55604,35634,16698,27449,47897,9984,17417,60161,30750,13571,52736,53792
53812,35122,14650,25401,45593,10240,17161,55553,39966,19971,51712,55072
25141,5427,55610,65337,1562,9984,21001,58881,30238,14083,52736,49696
50740,31282,11322,21561,45337,10496,18441,61185,42526,15107,50432,58144
47924,27186,7738,18233,42777,9472,24073,55041,33822,16387,54016,59168
22581,2355,51770,61497,1562,10240,13321,57345,37406,27395,57856,53280
49716,29746,9786,20281,44569,9984,13577,62721,38686,18179,56064,52000
53300,33586,13882,24377,47385,10240,19721,2050,45342,13827,55552,53024
28469,10547,58938,2618,6170,11520,20489,62465,43550,18179,54016,48416
55348,34866,15930,26169,45849,9728,15625,57345,38430,22019,64512,51744
37685,16435,2875,12346,9498,11264,21769,56065,39198,13315,45568,51232
47156,27186,6970,17209,43289,9984,23049,53761,44574,16643,56576,52512
16949,62514,46138,55865,64025,10240,12809,64257,48414,10499,52992,50464
20789,1075,49722,59705,26,10496,19465,58113,47646,15363,45056,61728
47668,28210,7482,17977,43289,10496,19721,54273,44574,17923,59136,52768
16693,61490,45882,55353,63001,10240,14089,59137,45342,16899,3073,46368
18485,63538,47418,57145,282,9984,21513,60161,45854,21507,59136,54048
16693,61490,45370,55097,64793,10496,18441,58625,47902,20227,55040,58656
20021,65330,48954,58425,1562,10496,18185,52225,47134,19715,55296,60448
14901,60978,43578,52793,64025,10752,20745,63745,47390,17923,42496,61472
40500,21042,65337,10041,40473,10496,18697,59137,52766,13315,51200,55328
59444,39474,21306,30777,53017,9472,22281,57089,50718,16899,51200,60192
15157,60210,43578,53305,65305,9984,21513,59393,50206,15363,53504,63264
15669,60978,44090,53305,26,10752,26889,61185,51742,15107,53760,57888
17205,63026,46138,55097,538,10240,23305,65281,49182,13827,52224,62240
4917,51250,33082,43065,60441,14080,22281,62209,51486,22019,52992,3105
60980,40754,22330,32569,54809,9984,23305,56577,53790,18691,62464,57632
12341,57906,40762,50745,64281,9984,25609,63745,50206,17923,51456,3105
32309,12083,62778,6714,10010,9984,23049,1282,57886,13059,50432,62240
17461,63282,46906,56377,1306,12032,28681,57601,58142,17667,60160,2081
32565,12595,63290,6970,10778,11776,28425,61185,50718,21251,56064,63776
16693,62514,45370,55353,1050,10496,26121,64001,55326,14851,57600,60192
64308,44594,25914,35897,56601,9984,26121,61953,55838,16643,52224,3361
20277,65330,49210,58681,2586,10240,26633,61441,52510,19459,55808,64800
46132,26162,5690,16185,44313,9728,27657,61953,61726,16643,55296,62240
48436,28466,7994,18233,46873,9984,19721,60161,54302,19459,60928,61216
4405,50738,31802,41785,59673,10496,27145,57345,53022,16643,59392,63776
4917,50226,32314,42297,59673,9728,25353,60161,54302,22531,55552,62752
17205,63026,45626,54841,1306,11264,23817,55809,58654,13315,257,61984
45620,26418,5178,15417,46105,10496,27913,65025,63262,12803,65024,64800
45876,25906,4922,15417,44057,9728,30473,64769,56862,19715,65024,60704
9013,53554,35898,46137,61977,9728,29449,61185,59422,16131,56832,1825
21557,1587,50234,59961,3866,11008,29705,1794,46110,21763,1025,63264
30517,9523,59706,3386,8730,11776,29449,55809,55582,16387,56064,4897
21045,307,49978,59193,4122,10240,29705,62465,56606,14851,58112,63264
1077,46130,27962,37945,56857,9728,32265,61953,58910,16643,58880,9249
18741,63282,46138,55865,1562,10240,28425,58881,58142,14339,53504,60960
36405,15411,827,10298,12058,9984,32521,64257,65054,21251,59392,2081
13877,58674,41018,51001,64281,10496,32521,60161,59934,6403,55040,61984
21813,307,49722,59449,3866,11520,40457,258,55582,13059,58624,63520
15157,59954,42810,52537,1050,9984,35593,62721,65054,14851,64256,64800
55348,34866,15162,24889,51481,12288,36105,62465,53790,17155,60928,55072
44852,24882,3130,13625,44825,10240,33545,61697,64286,17155,51456,56352
18741,63282,47418,56377,1050,9728,35849,258,54558,14083,3585,59424
49204,28722,9018,19001,47129,11008,34313,3074,58910,15875,2305,65312
3637,48946,30522,40249,61209,9984,40457,62721,50974,16131,61952,61728
43316,24114,2362,12601,46361,10240,32521,3842,62750,17411,60672,801
18229,63794,46650,56121,4378,10240,40457,59905,63006,13059,2817,60960
18741,64050,47162,56633,3098,9984,38665,64769,57374,18435,59648,289
61492,41778,22586,32569,55577,13312,39177,64513,63262,16387,2817,59680
36149,15667,1083,10554,14618,10752,34825,7426,61982,16643,64768,55072
42804,22578,1850,12089,44825,9728,40457,62209,58654,20227,60672,65312
63028,44082,24122,34105,55321,10496,39177,64513,56094,20995,51456,801
4661,50738,32570,41785,60953,13824,38665,65281,59422,16387,63744,64544
39988,21298,64825,9785,42009,9728,30985,258,49182,12803,65280,61984
16949,62258,46138,55353,1562,9728,35849,3586,58654,17411,59136,1313
14901,60722,43834,53305,2586,9728,40969,3842,61214,12547,63488,56352
15157,60978,44346,54073,1562,9728,35337,5378,51230,17667,61440,33
58676,39986,20026,29753,53529,10752,25865,62977,60702,15107,52736,60192
55348,36146,16442,26425,52761,9728,31241,7426,53790,18947,62464,1057
14645,60722,43578,53305,65049,10240,30985,1282,56862,17411,61440,58144
35381,16179,827,9786,13082,10496,26889,13570,54558,12291,257,62240
63028,44338,24634,34361,56345,10496,32009,1794,54558,17155,61184,64032
50484,32050,11322,21305,48409,12800,30729,57345,43806,21251,64256,61216
65076,46386,26938,36921,57881,10240,28937,2562,49950,11779,64256,58400
43572,25394,4154,14393,45337,9472,32265,64257,50462,15363,59392,63008
46644,28210,6970,16953,47385,10240,26889,62465,51230,11523,57344,65056
47412,28722,8506,18489,47641,9728,26889,56065,51230,11779,52736,59936
5685,52018,33594,43577,60697,9984,27913,258,48414,16387,60928,61216
3381,50226,31546,41273,59673,9472,34313,61441,49438,13059,62464,57376
49204,31026,9786,19769,50457,10496,27401,62465,48670,16643,62976,60448
21557,3379,51514,60473,5914,11008,27913,1026,44062,11523,55808,58912
20277,1075,50746,59961,6170,10496,23561,62721,42014,18179,59392,52512
13877,60466,43578,52793,26,9984,18697,58625,45854,9987,53760,59168
10037,58162,38714,48185,65305,13568,18185,60673,43550,14083,57600,55328
58676,39986,20538,30009,54297,13568,26121,57857,34846,13827,59136,58656
14645,61234,44602,53561,3098,9728,29961,61953,46878,16131,51200,56608
4917,52530,34106,43577,61209,14336,20745,52481,35102,16643,51456,56864
57396,39218,20026,29497,52761,9472,26377,59137,40990,9219,1025,59424
59956,42034,22330,31545,55065,9984,30985,55041,44574,17155,52480,53024
32309,13619,64314,6970,10522,10240,29705,58625,40734,10755,49664,58400
12341,59442,42042,51001,282,10752,30729,59649,42526,19459,52224,58144
63284,44850,26938,35641,59161,9728,22025,51713,38430,7683,47872,61216
61748,43826,24378,33849,56345,9728,28681,50689,35870,10499,54272,62496
15157,61490,45370,54329,1562,9728,29193,57345,37918,9475,58112,53792
62516,44082,25402,34105,56089,14080,30985,50945,46110,22531,55552,2849
13877,61746,44346,53049,2842,10496,33801,57857,42270,16387,58624,59936
37172,19762,63289,7225,43289,9728,35593,61441,40990,20739,58624,55584
11317,59186,41274,49977,65049,10240,31241,55809,38686,20227,55552,59168
59700,42802,22330,31033,55833,14080,34057,59649,40734,22531,59136,55328
16949,64818,47674,56121,3098,11776,33801,60673,42782,14595,51968,60960
31541,14643,64058,6458,12826,12544,32009,54529,40222,17923,56576,57120
52276,35122,14906,23609,49945,9984,28425,59905,44574,18691,54528,56096
12085,60722,42554,50489,26,10496,33289,54785,33822,15875,57344,60192
58164,42546,21306,30009,55065,10496,28425,54529,43806,15875,52224,62752
12085,60722,42810,51257,282,10752,34057,54017,42782,17155,51968,55328
62260,45362,25914,34617,56345,9472,38153,56321,44062,17923,50432,55072
37428,21298,64569,7737,43033,9984,36617,59905,40734,14083,57600,63776
10805,59186,41274,49465,538,9728,37897,60417,38430,16643,57344,64800
10293,58162,40762,48953,282,9728,38665,52225,33566,14595,43520,57376
58164,41266,21306,29753,55321,9984,30729,54273,40990,22275,53504,64032
57140,39474,20026,28217,54041,9472,36105,56577,44574,12547,61440,54560
53812,36146,16442,24633,54297,9728,37641,51713,39710,12803,48128,53792
24629,6451,56122,63545,8986,10496,30729,54529,43806,14595,51456,46112
10037,57138,40506,48697,282,9728,27401,55297,42270,18947,46592,58144
10805,58162,41274,48697,1818,13056,29193,59649,38174,24835,46592,56608
57140,39730,20026,28473,56601,9984,32009,50689,45342,19203,52736,61984
60980,44338,24634,32313,58393,10240,32009,54785,37406,17155,51968,56608
31029,13107,62778,4666,12058,11008,29705,62209,38686,8707,54784,55328
52532,34866,14394,22585,53017,10240,28681,49153,38430,19715,51968,55584
7989,56114,38458,46137,65305,10240,34569,55809,44318,9731,49408,56352
16181,63282,47162,54329,5146,11776,37385,48641,45854,15619,49920,52768
11573,60466,42298,49977,4634,10496,32009,54529,43294,16131,53760,54304
61236,43826,24890,32569,60441,10240,34569,48385,49694,14083,58112,53536
15925,63282,46906,54329,4122,10240,33289,62977,54814,15363,55808,55072
47156,29234,9786,17465,50457,11776,30729,58113,44318,18435,50944,56608
62516,44338,26426,34361,61209,9984,36617,49921,52510,8963,49152,44064
30005,11059,62778,4154,14362,10752,41481,57601,47902,15875,50176,48928
16949,63026,47674,55097,5658,9728,36361,65025,48414,16131,51968,57120
43316,24370,4922,12857,49689,9984,33033,57089,45342,12035,47872,57120
821,47154,30266,37945,64281,9984,32265,55553,47134,9475,48128,52512
63796,44594,27194,34361,63001,9728,26121,59137,43550,6659,35328,52256
44852,26418,6202,13369,51481,10240,31497,52993,54558,17155,59648,49184
17717,63282,48954,55609,7962,9984,33545,65281,43806,14339,54784,55072
30773,11315,63034,3898,15130,11264,26633,58369,55582,20227,60416,58400
48692,28978,11066,18233,53273,11776,21769,59393,53534,23299,55808,50464
56372,37170,19258,26425,56857,10496,24585,2,50718,16131,61440,53792
10293,54578,40506,47929,2330,9728,26377,61185,45854,10499,57856,54560
7477,52018,37690,44857,3098,13056,24585,61185,56094,15363,57856,51744
33077,12083,315,6970,17946,9984,28937,56577,50206,12803,60160,58912
56372,35890,19514,26937,57369,9984,26633,64001,799,17155,46080,56608
8245,53298,38458,45369,4890,10240,23561,4098,44574,16899,59136,56096
16181,61234,46906,53305,8474,12288,25097,64513,52510,18435,57344,51232
9013,53298,38714,45881,2842,10240,28425,2306,54302,15875,58880,57888
64564,42802,28218,35385,61977,9472,28425,1794,52254,16131,58880,54048
62772,42290,26170,33337,62489,10752,23561,58369,45086,11011,51712,53792
42036,20530,3130,10809,49689,9984,25353,65281,45854,17155,63232,49184
51508,30514,13626,21305,55833,12544,26377,60673,44318,20227,58880,57376
16437,60978,47418,54073,7962,10240,30985,55553,43294,13571,61952,51232
61748,40242,24634,31801,61209,9984,26889,2050,44830,21763,65280,57376
60980,40242,23866,31033,60441,10496,25865,514,40478,20483,55552,47904
58932,38194,22074,29241,59161,9472,27913,10498,46110,13059,61952,56352
40500,18994,1850,9273,48665,9984,25097,61441,48926,13827,58112,60192
15925,58930,46394,53305,6426,9984,26121,62209,43550,19203,57600,60960
12597,56370,42810,49209,6426,10752,31497,58369,46878,22787,60160,53536
18741,62770,49722,56121,9498,11264,31753,62209,43038,19459,64768,52512
45876,25394,7738,14649,54809,10496,30729,4098,43806,20739,60416,62752
17973,62002,49210,55609,10778,10752,29193,61697,39710,24067,57344,59168
32821,10291,65338,5434,19994,11776,32521,3330,43806,24835,58624,58656
7989,51250,37946,44345,4378,10240,27913,62209,41246,22787,257,57632
10293,58162,39482,45881,7962,13312,34569,57601,45342,21763,59392,52256
5173,47666,35386,41273,3098,12800,37641,61953,44318,26115,2817,62496
61236,39474,24634,31033,61721,9728,35593,63745,33822,25347,59136,1057
43572,23602,5690,12601,51993,10496,41481,3074,30750,21251,61184,58400
45108,23090,7482,13881,51225,9728,35593,3074,40478,29187,63232,61728
16693,61234,48186,53561,7194,12032,41225,62465,43806,26115,61696,55328
53300,32818,16954,22329,56601,9728,43017,61185,35614,36611,62208,3361
58676,38450,23098,28217,60697,10752,45577,62977,30494,32515,62976,2081
63028,42802,27194,32057,62489,9984,40969,65025,35614,33283,57600,61216
17205,62514,48698,52793,7706,10752,42249,2,34590,26627,61440,65056
17973,63282,50234,54329,9498,11008,44297,7682,33822,29443,769,63008
47924,28210,10810,15929,53273,10240,49929,64769,32798,30723,60160,2081
22581,1587,55354,59193,10522,9728,44553,59905,33310,30979,65024,61216
16949,62002,49210,53561,8474,11008,39945,63745,27422,32259,64000,62496
12853,57138,44602,48185,6682,11776,48649,54529,40222,31747,62720,64032
59444,38962,23866,28217,61465,9984,39945,57601,28190,37123,61184,57632
43060,23090,5946,10809,51481,9984,42505,57857,33566,26115,52224,5409
65332,44594,30266,34361,65049,9728,47369,54785,27934,22019,53760,58912
20277,65074,53306,57145,11802,10496,42761,59905,34078,27651,62464,1569
19765,64562,52282,56121,10778,10240,44297,54529,30750,25859,55296,63264
65332,45106,31290,35385,1050,9728,37897,514,30494,23299,61696,56096
13877,60210,46650,50489,7706,12032,43529,64257,29726,23555,62976,57632
35636,16178,64313,3129,48921,10496,47369,61441,33822,21763,59904,63264
58164,38706,23354,27705,63257,10240,39433,57601,27678,19203,513,64800
63540,42546,28730,32825,538,9728,39177,64001,31262,25347,58112,55840
3637,48946,34874,38969,3098,9984,37641,58881,22046,20739,62976,58400
58420,38194,23098,27705,64793,9984,45577,59905,31774,16899,59136,63008
15413,60210,48442,52281,10778,10752,43785,62977,40222,17411,58368,55584
30517,9779,65082,3642,20762,11264,35337,1282,42014,23299,56576,56352
48692,27698,12602,17209,57369,9472,38921,54529,32286,14595,64768,64544
51764,31794,15674,19769,59161,10240,35849,63233,22814,16387,58112,59936
13877,59186,46650,50233,9754,14080,33545,770,25118,15619,1025,64800
54068,33842,18490,22841,61209,9728,33801,61697,40222,15619,65280,59936
35380,15154,63545,2873,49689,10496,43273,61953,43806,13571,769,55840
64820,44338,30778,35129,2074,13824,27913,3074,42270,20483,1025,60960
14901,60210,47674,52537,10010,10240,35337,63233,40734,18691,1025,62240
45876,25650,9786,15673,54553,11776,34825,59393,39710,19459,61696,58400
45876,27186,9530,16185,54809,10240,29705,1026,47134,9219,61184,55328
34356,14898,62521,3897,48153,9728,34569,1282,38430,24067,257,63264
43316,25138,5946,13113,53529,11008,23305,1538,41246,9475,65280,50464
41012,23346,3898,11065,51737,9472,35337,59905,43294,12291,4865,52768
42548,25138,5690,12857,52505,9472,33545,61953,46110,17923,56320,56864
17205,64562,49466,55865,10010,10496,36361,64513,46110,9219,2817,52512
52532,34610,15930,23097,57881,9728,25097,62721,49950,22019,58624,54816
58676,41522,22842,30009,60953,10240,39177,65281,47134,8451,4353,48160
35381,18483,3643,10554,19738,11008,27657,59649,48414,15363,62720,52512
17461,563,49978,57145,8474,11264,28169,56833,50718,16643,62208,51232
52532,36658,16698,24121,57113,9984,25097,3074,54302,6659,59136,58656
29237,12595,62522,4154,15642,10752,33289,8962,50974,14339,62720,57120
29749,12851,63546,5178,15130,10240,29449,60161,50974,11779,60416,54560
9013,57906,40762,48697,3610,9472,29705,2050,51230,10499,1,57376
8501,57906,39994,47673,3354,10240,21513,258,50462,17155,61184,52000
10549,59954,42042,49977,5914,10496,24329,6658,57886,12291,60672,60192
10805,59698,42298,50745,4890,10240,29449,8450,55326,6147,59136,53280
13877,63282,45114,53561,7194,10752,23049,64001,51486,12291,62976,48160
14389,63538,46138,54585,6938,10496,22793,64001,54558,14851,62464,54816
53044,35890,16186,25145,57113,12800,17929,514,61726,6403,3841,55328
49716,33330,12602,21817,55065,10240,28169,1794,58910,12035,2049,47904
9525,57906,39994,48953,3098,9728,22025,1538,50718,8451,2561,53792
16949,819,47930,56889,8474,14592,20489,2818,48414,9731,4609,48416
40756,24882,2618,11833,49177,11264,11785,1538,55582,10243,59136,48672
9269,58930,38970,48185,2842,14592,17417,62721,55070,10499,62976,49696
14901,65074,45114,54585,6426,10752,21257,5122,54302,6915,513,48672
50740,34610,13114,23097,54809,12288,15113,770,56350,5123,59392,52512
16949,51,47418,56889,5914,9728,8713,64001,53278,3331,1793,48160
2101,51250,31546,41529,63513,9728,17417,3330,59678,5891,257,53536
53,50482,29754,39737,62745,9984,13577,6658,59422,7427,56832,53536
65332,50482,29498,39225,64025,9984,13833,64769,56094,7427,53248,49184
46388,32050,8762,18489,50969,10496,8713,63489,57118,2819,64000,49696
20533,5683,52282,61753,9242,11520,12809,770,50462,11267,63488,53536
19509,3379,51002,60473,9242,11264,9737,1538,54814,7683,64512,54816
54324,37938,16954,26681,56601,9728,15113,5890,61214,3331,64512,47392
12853,62002,42810,53049,5658,10240,12809,1026,51742,65282,62976,55328
63540,47666,26682,36665,62745,10240,13065,2050,47646,1027,64512,54048
565,48946,29498,39225,62233,9728,12297,3842,55326,1283,3585,48672
2101,50994,31034,40761,62233,9472,14345,1282,50462,6915,58112,54048
49972,33586,12090,22329,51481,9472,13321,62209,56350,7683,6657,47648
15413,64562,45882,55865,4890,9728,13577,514,48926,7171,62464,51232
16181,307,45882,56377,5914,10752,9481,2818,52254,4611,2817,53536
42292,26418,2618,13625,48153,11264,9225,3074,48158,6915,63232,54304
17717,51,47162,57913,2842,10240,16905,8450,50206,2307,1281,53792
65076,48690,26426,37433,58649,10240,17161,62209,52766,6915,55040,45600
41780,24882,1082,12857,45849,10240,6665,4866,47646,8707,59648,47648
61236,44338,21818,33593,56857,13824,11273,62209,50206,3843,60416,45856
52276,35634,12602,24377,50713,11520,11273,62721,47134,6403,60672,52768
23861,7475,53050,63801,7706,10240,9737,63233,44062,4355,58880,57120
53300,36146,12346,24121,51993,9984,19209,57601,47902,9987,61952,49440
58676,42034,18746,30777,55833,9728,12041,4098,50206,10755,55808,48160
24373,7987,52282,63801,7962,10240,13321,2,46366,4867,59648,49696
52020,35378,11322,23097,50457,11264,9481,63745,37918,5123,58880,51232
20277,2355,47674,59193,4890,11264,9993,1794,42526,4611,57344,49952
28981,11059,57402,3130,9498,9984,11529,62721,46878,11779,52992,46624
31797,13875,59706,5434,12058,12544,9993,61697,45854,14595,59648,46112
35381,17203,63290,9274,14362,10240,17417,62465,39710,5123,56064,48416
60468,42034,18746,30521,54809,9984,16393,61697,33054,8963,54528,59168
16693,63794,43322,54841,1562,9728,15625,59649,45086,7939,57088,53024
