sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
51994,58160,39720,28167,49154,10496,10240,10752
51994,58160,39720,28167,49154,10496,10240,10752
8987,29745,2857,29959,49154,10752,10752,10496
8987,29745,2857,29959,49154,10752,10752,10496
64794,16433,57384,28423,48898,10752,10496,10752
64794,16433,57384,28423,48898,10752,10496,10752
1307,19505,60712,30471,48898,11008,10496,10496
1307,19505,60712,30471,48898,11008,10496,10496
1563,17457,59432,30215,48386,10496,10240,10496
1563,17457,59432,30215,48386,10496,10240,10496
57626,64304,45352,29191,48642,10752,10496,10752
57626,64304,45352,29191,48642,10752,10496,10752
40730,42032,27688,27143,50434,10496,10496,10752
40730,42032,27688,27143,50434,10496,10496,10752
58138,2609,48168,30983,49410,11008,10496,10752
58138,2609,48168,30983,49410,11008,10496,10752
64282,8753,52520,29959,48642,10752,10496,11008
64282,8753,52520,29959,48642,10752,10496,11008
14107,32817,6697,32775,48642,10496,10496,11008
14107,32817,6697,32775,48642,10496,10496,11008
44058,43056,28712,29959,48642,10752,10240,10496
44058,43056,28712,29959,48642,10752,10240,10496
48666,50224,34088,29703,48642,10496,10752,10496
48666,50224,34088,29703,48642,10496,10752,10496
52762,57392,39720,28423,48386,10752,10240,10752
52762,57392,39720,28423,48386,10752,10240,10752
57882,64560,45352,28679,48642,10752,10496,10752
57882,64560,45352,28679,48642,10752,10496,10752
61722,5681,50216,29959,48898,10752,10496,10752
61722,5681,50216,29959,48898,10752,10496,10752
43034,39728,26408,30983,48386,10752,10496,10496
43034,39728,26408,30983,48386,10752,10496,10496
42778,40752,26920,30215,48642,10496,10496,10496
42778,40752,26920,30215,48642,10496,10496,10496
45594,46896,31528,32775,48386,10496,9984,10496
45594,46896,31528,32775,48386,10496,9984,10496
48922,53296,36648,31751,49922,10496,10496,10496
48922,53296,36648,31751,49922,10496,10496,10496
53530,59952,41512,33287,48386,10752,10240,10752
53530,59952,41512,33287,48386,10752,10240,10752
59930,6193,50728,32519,48386,10752,10240,10752
59930,6193,50728,32519,48386,10752,10240,10752
62490,11569,55080,29191,48130,10752,10496,10752
62490,11569,55080,29191,48130,10752,10496,10752
1051,16945,58920,30215,48386,10496,10496,10752
1051,16945,58920,30215,48386,10496,10496,10752
539,18481,60712,31239,48386,10752,10496,11008
539,18481,60712,31239,48386,10752,10496,11008
62746,12337,56104,30471,48386,10496,10496,10496
62746,12337,56104,30471,48386,10496,10496,10496
45594,48432,32552,29959,48898,10496,10240,10752
45594,48432,32552,29959,48898,10496,10240,10752
54042,65072,45352,28935,49922,10752,10240,10752
54042,65072,45352,28935,49922,10752,10240,10752
6683,26417,1577,30983,48642,10752,10496,10752
6683,26417,1577,30983,48642,10752,10496,10752
49434,56368,38952,31239,49666,10752,10496,10752
49434,56368,38952,31239,49666,10752,10496,10752
1819,18481,60456,30727,48130,10496,10496,11008
1819,18481,60456,30727,48130,10496,10496,11008
4635,20017,62248,32007,48130,11008,10496,10496
4635,20017,62248,32007,48130,11008,10496,10496
10779,27953,3625,33287,48642,10752,10496,10496
10779,27953,3625,33287,48642,10752,10496,10496
64794,12081,55848,33799,48898,10752,10496,11008
64794,12081,55848,33799,48898,10752,10496,11008
1819,17201,60712,31239,48642,10496,10240,10752
1819,17201,60712,31239,48642,10496,10240,10752
45082,46896,33064,29959,47874,11008,10752,10752
45082,46896,33064,29959,47874,11008,10752,10752
61466,7729,53288,31239,48386,10752,10496,10752
61466,7729,53288,31239,48386,10752,10496,10752
12827,33585,7977,31239,48386,10752,10752,10752
12827,33585,7977,31239,48386,10752,10752,10752
55322,63792,46888,32007,48386,10752,10496,10496
55322,63792,46888,32007,48386,10752,10496,10496
58138,4657,52008,32775,51970,10496,10240,10752
58138,4657,52008,32775,51970,10496,10240,10752
60442,5169,52264,33543,49410,10752,10496,11008
60442,5169,52264,33543,49410,10752,10496,11008
43034,41008,29992,30983,48386,10496,10496,11008
43034,41008,29992,30983,48386,10496,10496,11008
58906,1841,49960,32007,48898,10752,10752,11008
58906,1841,49960,32007,48898,10752,10752,11008
63770,7473,54824,30471,48386,10752,10496,10496
63770,7473,54824,30471,48386,10752,10496,10496
3355,15409,61480,30471,48898,10752,10240,10496
3355,15409,61480,30471,48898,10752,10240,10496
1563,16689,62760,31751,48642,10752,10496,10752
1563,16689,62760,31751,48642,10752,10496,10752
48410,50480,36904,30983,48898,10752,10240,10752
48410,50480,36904,30983,48898,10752,10240,10752
51482,55344,41256,31239,48898,10752,10496,10752
51482,55344,41256,31239,48898,10752,10496,10752
57626,64304,47912,30471,48642,10752,10240,10496
57626,64304,47912,30471,48642,10752,10240,10496
59162,3121,51240,30983,48642,10752,10752,11008
59162,3121,51240,30983,48642,10752,10752,11008
64282,10545,56872,30471,48642,10496,10496,10496
64282,10545,56872,30471,48642,10496,10496,10496
539,14129,59688,31751,48130,10496,10496,10496
539,14129,59688,31751,48130,10496,10496,10496
44570,44848,32808,29959,48642,10752,10496,10496
44570,44848,32808,29959,48642,10752,10496,10496
47642,50480,37160,31239,49154,11008,10240,10752
47642,50480,37160,31239,49154,11008,10240,10752
63002,11313,58152,31751,49410,10496,10240,10752
63002,11313,58152,31751,49410,10496,10240,10752
1819,17969,63016,33287,48898,10752,10240,10752
1819,17969,63016,33287,48898,10752,10240,10752
11547,36145,11561,37639,50434,10496,10496,10496
