sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
29464,43564,38961,38919,51202,10752,10496,11008
65047,62507,54576,36615,50434,10752,10752,10496
65047,62507,54576,36615,50434,10752,10752,10496
16664,20524,13617,36871,49922,10752,10496,10752
16664,20524,13617,36871,49922,10752,10496,10752
19480,26156,18737,36103,49922,10496,10496,10752
19480,26156,18737,36103,49922,10496,10496,10752
31512,45612,39473,36871,51458,10496,10752,10752
31512,45612,39473,36871,51458,10496,10752,10752
12056,17452,9009,35079,50178,10752,10496,10496
12056,17452,9009,35079,50178,10752,10496,10496
17688,23084,15409,37383,50178,10752,10496,11008
17688,23084,15409,37383,50178,10752,10496,11008
63767,54571,45616,36871,50178,10496,10496,10496
63767,54571,45616,36871,50178,10496,10496,10496
18712,22828,16177,39943,50178,10752,9984,11008
18712,22828,16177,39943,50178,10752,9984,11008
20760,25388,21553,37639,49666,10496,10240,10752
20760,25388,21553,37639,49666,10496,10240,10752
13080,11308,7217,38919,50178,10496,10240,10752
13080,11308,7217,38919,50178,10496,10240,10752
1048,58155,49968,39175,50434,10752,10496,10752
1048,58155,49968,39175,50434,10752,10496,10752
6680,63019,55856,39943,49922,11008,10240,10752
6680,63019,55856,39943,49922,11008,10240,10752
5656,812,60464,38151,50178,10496,10496,10496
5656,812,60464,38151,50178,10496,10496,10496
63767,52523,45360,38407,50178,10752,10752,11008
63767,52523,45360,38407,50178,10752,10752,11008
4888,60971,52784,37383,50178,10752,10496,10752
4888,60971,52784,37383,50178,10752,10496,10752
6424,300,57904,37895,50434,10496,10240,10752
6424,300,57904,37895,50434,10496,10240,10752
31768,38700,34609,38919,49666,10240,10496,10752
31768,38700,34609,38919,49666,10240,10496,10752
1816,58667,50992,39431,50178,10496,10496,10752
1816,58667,50992,39431,50178,10496,10496,10752
5912,61995,55344,38663,50178,10752,10752,10496
5912,61995,55344,38663,50178,10752,10752,10496
19992,17196,13361,39431,50178,10496,10496,11008
19992,17196,13361,39431,50178,10496,10496,11008
24600,24876,20017,38663,50946,10752,10496,10752
24600,24876,20017,38663,50946,10752,10496,10752
26136,28716,23857,38919,50434,10752,10496,10496
26136,28716,23857,38919,50434,10752,10496,10496
27672,26924,22065,39943,50946,10752,10752,11008
27672,26924,22065,39943,50946,10752,10752,11008
8472,2860,62512,40967,50178,10752,10496,10752
8472,2860,62512,40967,50178,10752,10496,10752
15896,10540,3633,41991,50690,11008,10496,10752
15896,10540,3633,41991,50690,11008,10496,10752
21528,16172,9777,41991,50690,10752,10240,10752
21528,16172,9777,41991,50690,10752,10240,10752
8984,64811,56368,39431,51202,10496,10240,10752
8984,64811,56368,39431,51202,10496,10240,10752
15128,8748,305,38407,50690,10496,10496,10752
15128,8748,305,38407,50690,10496,10496,10752
33048,33324,24881,39431,50690,10752,10240,11008
33048,33324,24881,39431,50690,10752,10240,11008
22808,16684,8753,39175,50690,10752,10496,10752
22808,16684,8753,39175,50690,10752,10496,10752
16664,8492,305,39943,50946,10496,10496,10752
16664,8492,305,39943,50946,10496,10496,10752
19224,12588,3377,39431,50946,10496,10752,10496
19224,12588,3377,39431,50946,10496,10752,10496
8728,59435,50480,38407,50690,10752,10496,10752
8728,59435,50480,38407,50690,10752,10496,10752
11032,1836,56624,39431,50434,10752,10496,10496
11032,1836,56624,39431,50434,10752,10496,10496
18968,10028,64048,39175,50690,10752,10496,10752
18968,10028,64048,39175,50690,10752,10496,10752
20248,16684,4657,38663,51202,10752,10240,10496
20248,16684,4657,38663,51202,10752,10240,10496
36376,48172,37681,38919,50946,10752,10752,11008
36376,48172,37681,38919,50946,10752,10752,11008
10776,5676,59696,39175,49922,11008,10496,10752
10776,5676,59696,39175,49922,11008,10496,10752
36376,44332,35121,38919,50690,10752,10496,10752
36376,44332,35121,38919,50690,10752,10496,10752
4632,62763,50480,39431,50434,10752,10240,10752
4632,62763,50480,39431,50434,10752,10240,10752
9752,65323,55088,39687,50690,10752,10496,10752
9752,65323,55088,39687,50690,10752,10496,10752
11032,4140,60464,37639,50434,10752,10240,10752
11032,4140,60464,37639,50434,10752,10240,10752
792,55339,44336,37639,50434,10752,10240,10752
792,55339,44336,37639,50434,10752,10240,10752
17944,15404,4145,38151,50690,10752,10240,10752
17944,15404,4145,38151,50690,10752,10240,10752
21272,22060,11313,38663,50946,10752,10496,10752
21272,22060,11313,38663,50946,10752,10496,10752
26136,27180,16177,39943,50434,10752,10240,11008
26136,27180,16177,39943,50434,10752,10240,11008
38424,47660,38705,40967,50690,10496,10240,10752
38424,47660,38705,40967,50690,10496,10240,10752
16920,16940,6449,39943,50690,10752,10496,10752
16920,16940,6449,39943,50690,10752,10496,10752
21016,22060,12337,39943,50434,10752,10496,10752
21016,22060,12337,39943,50434,10752,10496,10752
33048,47148,36145,38407,50434,10752,10496,10752
33048,47148,36145,38407,50434,10752,10496,10752
25112,32556,20529,38919,50946,10752,10240,11008
25112,32556,20529,38919,50946,10752,10240,11008
28696,33836,21041,40711,50690,11008,10496,11008
