sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
43024,24367,23091,27655,55810,10752,10496,10496
43024,24367,23091,27655,55810,10752,10496,10496
39696,17711,16435,29447,55810,10752,10496,10752
39696,17711,16435,29447,55810,10752,10496,10752
28176,56622,54322,25863,55298,10752,10496,10752
28176,56622,54322,25863,55298,10752,10496,10752
26128,53550,51762,26887,55298,10496,10240,10496
26128,53550,51762,26887,55298,10496,10240,10496
28432,60206,58930,26887,55042,10496,10240,10496
28432,60206,58930,26887,55042,10496,10240,10496
32528,3119,819,28167,55554,10496,10496,10752
32528,3119,819,28167,55554,10496,10496,10752
33296,7727,6963,27911,55298,10496,10752,10752
33296,7727,6963,27911,55298,10496,10752,10752
44816,34351,33075,27143,55042,10496,10240,10752
44816,34351,33075,27143,55042,10496,10240,10752
29456,60462,58674,26887,56066,10752,10240,10752
29456,60462,58674,26887,56066,10752,10240,10752
24592,52014,50738,26887,55298,10496,10240,10752
24592,52014,50738,26887,55298,10496,10240,10752
37136,11055,9011,28167,55554,10496,10496,10752
37136,11055,9011,28167,55554,10496,10496,10752
36624,16431,14899,28423,55042,11008,10496,10752
36624,16431,14899,28423,55042,11008,10496,10752
23312,46894,45106,25863,55298,10496,10240,10752
23312,46894,45106,25863,55298,10496,10240,10752
36112,9775,7219,27399,55554,10752,10752,10752
36112,9775,7219,27399,55554,10752,10752,10752
36880,14895,13363,27143,55298,10752,10496,10752
36880,14895,13363,27143,55298,10752,10496,10752
41744,22319,20275,26887,55298,11008,10240,10752
41744,22319,20275,26887,55298,11008,10240,10752
44304,23599,22835,28935,55554,10752,10240,10752
44304,23599,22835,28935,55554,10752,10240,10752
30736,60462,57394,28679,55810,10496,10496,10752
30736,60462,57394,28679,55810,10496,10496,10752
23056,43566,41778,27399,55298,10496,10496,10752
23056,43566,41778,27399,55298,10496,10496,10752
26640,51758,49458,27911,56066,10752,10240,10752
26640,51758,49458,27911,56066,10752,10240,10752
38416,13103,10547,27399,55810,10496,10752,10752
38416,13103,10547,27399,55810,10496,10752,10752
38928,12847,10291,28423,56322,10496,10240,11008
38928,12847,10291,28423,56322,10496,10240,11008
30736,53294,51250,27911,56322,10752,10240,10752
30736,53294,51250,27911,56322,10752,10240,10752
32528,59182,57650,27911,56578,10752,10496,10752
32528,59182,57650,27911,56578,10752,10496,10752
36880,815,64306,27655,57090,10752,10496,10752
36880,815,64306,27655,57090,10752,10496,10752
39440,8495,6451,28679,56322,10752,10240,10752
39440,8495,6451,28679,56322,10752,10240,10752
41744,15663,13875,28167,56066,10752,10240,10752
41744,15663,13875,28167,56066,10752,10240,10752
45328,21807,20275,28935,56066,11008,10752,11008
45328,21807,20275,28935,56066,11008,10752,11008
54544,41007,40499,30727,56322,10752,10496,10752
54544,41007,40499,30727,56322,10752,10496,10752
32784,60206,57650,29447,56322,10752,10496,10752
32784,60206,57650,29447,56322,10752,10496,10752
36112,559,64562,28935,56066,10752,9984,10496
36112,559,64562,28935,56066,10752,9984,10496
38160,6703,5427,30983,56834,10752,10240,10496
38160,6703,5427,30983,56834,10752,10240,10496
29712,55854,54322,30215,56066,10496,10240,10496
29712,55854,54322,30215,56066,10496,10240,10496
25360,46382,45362,29447,56066,10752,10752,10752
25360,46382,45362,29447,56066,10752,10752,10752
47632,34607,34355,27911,55042,10752,10496,10752
47632,34607,34355,27911,55042,10752,10496,10752
43024,24111,23859,28167,55042,10496,10496,10752
43024,24111,23859,28167,55042,10496,10496,10752
29712,55086,53810,27655,54786,10752,10496,10752
29712,55086,53810,27655,54786,10752,10496,10752
32528,63022,61490,28423,55810,10752,10752,11008
32528,63022,61490,28423,55810,10752,10752,11008
43280,22319,22067,26887,55554,10752,10496,10752
43280,22319,22067,26887,55554,10752,10496,10752
35600,7727,6451,27911,55554,10752,10496,10496
35600,7727,6451,27911,55554,10752,10496,10496
41232,17711,16435,29191,55554,10752,10496,10496
